DATAFLOW,SEXP: Sex,LTHP: Type of long-term health condition,AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2017: 2017,POA: Postal Areas,1: New South Wales,2021,2121
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2034: 2034,POA: Postal Areas,1: New South Wales,2021,1398
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2371: 2371,POA: Postal Areas,1: New South Wales,2021,140
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5350: 5350,POA: Postal Areas,4: South Australia,2021,59
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6284: 6284,POA: Postal Areas,5: Western Australia,2021,170
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5651: 5651,POA: Postal Areas,4: South Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2223: 2223,POA: Postal Areas,1: New South Wales,2021,1331
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5131: 5131,POA: Postal Areas,4: South Australia,2021,57
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2205: 2205,POA: Postal Areas,1: New South Wales,2021,1173
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2727: 2727,POA: Postal Areas,1: New South Wales,2021,27
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4701: 4701,POA: Postal Areas,3: Queensland,2021,4713
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2008: 2008,POA: Postal Areas,1: New South Wales,2021,888
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2127: 2127,POA: Postal Areas,1: New South Wales,2021,994
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6050: 6050,POA: Postal Areas,5: Western Australia,2021,1510
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2450: 2450,POA: Postal Areas,1: New South Wales,2021,5132
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3273: 3273,POA: Postal Areas,2: Victoria,2021,8
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4519: 4519,POA: Postal Areas,3: Queensland,2021,1104
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7155: 7155,POA: Postal Areas,6: Tasmania,2021,66
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5042: 5042,POA: Postal Areas,4: South Australia,2021,1087
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3266: 3266,POA: Postal Areas,2: Victoria,2021,261
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2229: 2229,POA: Postal Areas,1: New South Wales,2021,1917
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4356: 4356,POA: Postal Areas,3: Queensland,2021,444
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7466: 7466,POA: Postal Areas,6: Tasmania,2021,7
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3637: 3637,POA: Postal Areas,2: Victoria,2021,63
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3984: 3984,POA: Postal Areas,2: Victoria,2021,869
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4621: 4621,POA: Postal Areas,3: Queensland,2021,181
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6713: 6713,POA: Postal Areas,5: Western Australia,2021,55
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2108: 2108,POA: Postal Areas,1: New South Wales,2021,83
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5302: 5302,POA: Postal Areas,4: South Australia,2021,71
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5580: 5580,POA: Postal Areas,4: South Australia,2021,21
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6173: 6173,POA: Postal Areas,5: Western Australia,2021,893
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6109: 6109,POA: Postal Areas,5: Western Australia,2021,1022
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2138: 2138,POA: Postal Areas,1: New South Wales,2021,801
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2505: 2505,POA: Postal Areas,1: New South Wales,2021,579
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5013: 5013,POA: Postal Areas,4: South Australia,2021,1163
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6606: 6606,POA: Postal Areas,5: Western Australia,2021,16
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3719: 3719,POA: Postal Areas,2: Victoria,2021,42
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5490: 5490,POA: Postal Areas,4: South Australia,2021,14
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3770: 3770,POA: Postal Areas,2: Victoria,2021,279
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3159: 3159,POA: Postal Areas,2: Victoria,2021,271
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3409: 3409,POA: Postal Areas,2: Victoria,2021,74
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3155: 3155,POA: Postal Areas,2: Victoria,2021,2606
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3525: 3525,POA: Postal Areas,2: Victoria,2021,131
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3723: 3723,POA: Postal Areas,2: Victoria,2021,243
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7275: 7275,POA: Postal Areas,6: Tasmania,2021,355
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3071: 3071,POA: Postal Areas,2: Victoria,2021,2438
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5114: 5114,POA: Postal Areas,4: South Australia,2021,4517
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3361: 3361,POA: Postal Areas,2: Victoria,2021,90
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3738: 3738,POA: Postal Areas,2: Victoria,2021,20
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2903: 2903,POA: Postal Areas,8: Australian Capital Territory,2021,1006
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2623: 2623,POA: Postal Areas,1: New South Wales,2021,90
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5575: 5575,POA: Postal Areas,4: South Australia,2021,226
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2465: 2465,POA: Postal Areas,1: New South Wales,2021,32
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4423: 4423,POA: Postal Areas,3: Queensland,2021,6
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4868: 4868,POA: Postal Areas,3: Queensland,2021,1760
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3184: 3184,POA: Postal Areas,2: Victoria,2021,1479
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6163: 6163,POA: Postal Areas,5: Western Australia,2021,5381
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6707: 6707,POA: Postal Areas,5: Western Australia,2021,185
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2710: 2710,POA: Postal Areas,1: New South Wales,2021,979
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3966: 3966,POA: Postal Areas,2: Victoria,2021,35
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3805: 3805,POA: Postal Areas,2: Victoria,2021,4263
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4743: 4743,POA: Postal Areas,3: Queensland,2021,32
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2759: 2759,POA: Postal Areas,1: New South Wales,2021,1775
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3685: 3685,POA: Postal Areas,2: Victoria,2021,284
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5045: 5045,POA: Postal Areas,4: South Australia,2021,1396
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2409: 2409,POA: Postal Areas,1: New South Wales,2021,56
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3132: 3132,POA: Postal Areas,2: Victoria,2021,1348
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4388: 4388,POA: Postal Areas,3: Queensland,2021,21
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6230: 6230,POA: Postal Areas,5: Western Australia,2021,4777
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2097: 2097,POA: Postal Areas,1: New South Wales,2021,990
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3442: 3442,POA: Postal Areas,2: Victoria,2021,825
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3634: 3634,POA: Postal Areas,2: Victoria,2021,171
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2200: 2200,POA: Postal Areas,1: New South Wales,2021,2082
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,0870: 0870,POA: Postal Areas,7: Northern Territory,2021,1253
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3971: 3971,POA: Postal Areas,2: Victoria,2021,425
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5400: 5400,POA: Postal Areas,4: South Australia,2021,123
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6076: 6076,POA: Postal Areas,5: Western Australia,2021,1795
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4183: 4183,POA: Postal Areas,3: Queensland,2021,196
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2519: 2519,POA: Postal Areas,1: New South Wales,2021,1593
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5732: 5732,POA: Postal Areas,4: South Australia,2021,0
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2840: 2840,POA: Postal Areas,1: New South Wales,2021,145
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2167: 2167,POA: Postal Areas,1: New South Wales,2021,681
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6505: 6505,POA: Postal Areas,5: Western Australia,2021,3
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3264: 3264,POA: Postal Areas,2: Victoria,2021,273
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,0840: 0840,POA: Postal Areas,7: Northern Territory,2021,31
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3114: 3114,POA: Postal Areas,2: Victoria,2021,263
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2037: 2037,POA: Postal Areas,1: New South Wales,2021,1915
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2156: 2156,POA: Postal Areas,1: New South Wales,2021,732
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2379: 2379,POA: Postal Areas,1: New South Wales,2021,15
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6443: 6443,POA: Postal Areas,5: Western Australia,2021,62
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4462: 4462,POA: Postal Areas,3: Queensland,2021,3
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,6309: 6309,POA: Postal Areas,5: Western Australia,2021,24
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3617: 3617,POA: Postal Areas,2: Victoria,2021,15
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2656: 2656,POA: Postal Areas,1: New South Wales,2021,144
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5141: 5141,POA: Postal Areas,4: South Australia,2021,38
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3129: 3129,POA: Postal Areas,2: Victoria,2021,1306
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2905: 2905,POA: Postal Areas,8: Australian Capital Territory,2021,3110
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4811: 4811,POA: Postal Areas,3: Queensland,2021,1216
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,3857: 3857,POA: Postal Areas,2: Victoria,2021,30
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5263: 5263,POA: Postal Areas,4: South Australia,2021,5
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,7330: 7330,POA: Postal Areas,6: Tasmania,2021,492
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4561: 4561,POA: Postal Areas,3: Queensland,2021,781
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,4610: 4610,POA: Postal Areas,3: Queensland,2021,1807
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,5480: 5480,POA: Postal Areas,4: South Australia,2021,82
ABS:C21_G19_POA(1.0.0),3: Persons,91: Mental health condition (including depression or anxiety),_T: Total,2428: 2428,POA: Postal Areas,1: New South Wales,2021,2916
